id,name,position,value,club,club_abr,club_prev,country,popularity,points_prev,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,in_stat,yellow_card,red_card,points
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,28,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,29,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,30,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,15,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,16,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,17,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,18,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,19,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,20,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,21,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,22,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,23,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,24,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,25,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,26,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,27,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,28,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,29,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1325,Gieorgij Zukow, Pomocnik,""1,80"",Wisla Krakow,WIS,Kajrat Almaty,Kazachstan,0, 26,active,30,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,15,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,16,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,17,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,18,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,19,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,20,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,21,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,22,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,23,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,24,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,25,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,26,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,27,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,28,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,29,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"777,Mateusz Zukowski, Napastnik,""1,00"",Lechia Gdansk,LGD,Chojniczanka Chojnice,Polska,1, 8,active,30,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,15,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,16,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,17,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,18,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,19,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,20,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,21,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,22,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,23,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,24,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,25,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,26,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,27,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,28,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,29,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1121,Maciej Zurawski, Pomocnik,""1,60"",Warta Poznan,WAR,Pogon Szczecin,Polska,1, 22,active,30,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,15,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,16,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,17,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,18,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,19,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,20,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,21,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,22,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,23,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,24,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,25,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,26,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,27,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,28,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,29,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1533,Marcel Zurek, Pomocnik,""0,50"",Rakow Czestochowa,RCZ,Zaglebie Lubin,Polska,1, 0,active,30,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,15,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,16,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,17,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,18,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,19,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,20,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,21,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,22,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,23,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,24,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,25,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,26,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,27,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,28,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,29,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"813,Mateusz Zyro, Obronca,""1,60"",PGE FKS Stal Mielec,STM,Miedz Legnica,Polska,3, 14,suspended,30,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,15,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,16,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,17,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,18,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,19,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,20,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,21,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,22,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,23,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,24,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,25,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,26,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,27,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,28,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,29,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1085,Michal Zyro, Napastnik,""1,90"",Piast Gliwice,PIA,Stal Mielec,Polska,1, 31,active,30,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,16,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,17,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,19,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,20,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,21,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,22,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,23,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,24,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,25,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,26,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,27,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,28,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,29,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"248,Sasa Zivec, Pomocnik,""2,20"",Zaglebie Lubin,ZAG,AS Omonia Lefkossias,Slowenia,10, 41,active,30,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,15,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,16,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,17,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,18,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,19,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,20,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,21,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,22,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,23,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,24,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,25,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,26,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,27,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,28,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,29,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,30,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,16,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,17,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,19,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,20,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,21,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,22,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,23,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,24,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,25,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,26,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,27,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,28,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,29,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
